mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1542.72,34,0,66.46,0,0,2,0,2,1,0,3,0,4,1,0,1,1,3,1,3,2,2,1,0,2
1,1288.02,27,0,69.04,0,3,0,0,0,2,3,1,2,3,2,1,4,2,2,3,1,0,1,1,0,1
0,6.6,22,0,92.81,0,1,0,0,0,2,1,0,1,6,0,2,0,0,0,4,0,3,1,0,0,3
1,1445.17,54,0,133.88,0,0,2,0,2,0,0,3,1,3,1,0,1,0,1,2,1,0,2,1,3,1
0,12.31,47,1,138.87,0,2,2,3,0,2,0,4,2,0,0,2,2,1,1,2,0,5,0,0,0,1
0,67.81,36,0,297.09,0,1,1,1,0,3,1,3,2,4,2,1,2,0,1,2,2,3,2,1,0,1
1,1357.38,57,1,131.2,1,2,1,0,3,4,1,3,1,3,0,1,0,1,2,2,2,2,1,1,0,0
0,129.71,34,1,152,0,1,0,0,4,0,1,3,0,2,2,0,3,1,2,3,0,5,1,1,2,7
1,1254.74,32,0,424.6,0,1,1,1,3,0,1,4,0,3,1,1,1,0,1,0,2,1,0,2,0,1
1,1341.33,39,1,119.94,0,0,0,1,1,1,3,1,0,5,1,1,2,2,0,5,0,3,1,0,0,0
0,11,52,0,59.75,0,0,1,0,1,0,0,0,2,1,1,1,5,1,1,3,2,1,3,2,0,3
1,1266.85,43,1,74.26,0,0,1,1,1,2,1,2,0,5,1,2,3,1,0,1,2,1,0,0,1,1
0,105.99,25,0,118.2,0,0,0,1,1,0,1,2,2,1,0,1,2,0,2,1,2,2,0,0,0,2
1,950.36,42,0,0.9,0,0,2,0,1,1,0,0,3,0,1,0,1,0,1,1,1,0,1,2,0,1
0,9.62,27,0,19.57,0,4,1,2,0,3,0,1,3,1,2,0,0,0,0,0,0,1,2,1,2,3
0,174.47,44,0,360.75,0,0,1,2,2,0,3,4,0,6,1,0,2,0,2,2,1,2,1,1,1,3
0,962.53,56,0,609.85,0,0,0,0,0,0,0,2,2,3,1,2,2,1,1,1,2,1,1,5,1,2
1,1411.37,69,0,15.48,0,1,1,0,0,1,0,4,1,4,0,0,2,0,1,2,4,2,0,1,1,3
0,169.49,27,0,177.68,1,1,1,1,3,4,2,2,1,3,0,1,1,1,1,2,3,5,2,2,0,0
0,298.22,31,1,261.14,0,0,0,1,3,1,0,2,0,8,1,0,1,0,1,0,0,4,1,2,2,1
1,1314.5,35,0,38.88,0,3,2,0,1,1,1,1,1,3,1,2,3,1,0,3,0,1,4,1,0,1
0,34.25,35,1,61.94,0,2,3,1,3,2,3,3,2,3,2,0,3,2,2,2,2,4,1,3,0,2
0,103.44,44,1,83.2,0,0,2,1,0,1,1,1,1,3,2,2,2,1,0,3,1,1,0,3,2,5
0,20.87,37,0,137.46,0,0,1,3,1,1,1,3,2,3,2,2,3,0,0,1,0,2,0,0,0,0
1,1722.97,74,0,41.06,0,1,1,2,2,0,2,0,0,3,1,2,3,3,2,2,0,4,2,0,3,1
1,1356.38,26,0,93.23,0,0,2,0,1,2,2,1,2,0,0,0,3,0,2,2,1,0,4,1,0,3
1,1928.81,25,0,58.52,1,2,1,1,1,1,1,2,3,4,0,2,1,1,2,1,3,6,2,0,0,3
1,1119.89,36,0,30.5,0,0,0,1,0,2,2,2,1,4,1,0,2,1,0,1,0,1,2,1,1,1
0,16.22,39,1,58.59,0,1,4,0,3,0,2,1,2,2,2,3,1,1,1,1,0,3,1,2,1,2
0,10.54,23,0,101.18,0,2,1,1,0,3,0,2,0,6,0,1,3,1,1,1,2,1,1,0,1,0
1,1470.16,27,0,24.01,1,1,1,3,0,2,0,0,0,3,2,2,3,1,2,2,0,1,3,4,0,3
1,1486.36,37,0,13.91,0,1,1,2,1,2,0,2,4,4,1,2,0,0,0,2,0,1,1,2,0,4
1,941.8,37,0,39.01,0,1,1,2,0,0,0,2,1,1,0,1,3,1,1,0,0,2,2,1,0,1
1,758.09,33,0,69.76,0,0,0,0,0,3,0,3,0,0,0,3,5,1,1,3,1,1,1,0,0,1
1,1464.65,30,0,88.48,0,1,1,1,0,2,1,1,3,4,0,3,4,2,0,0,1,2,2,2,1,1
1,2131.33,26,0,6079.49,0,1,0,0,0,0,2,0,0,4,0,0,3,0,1,2,0,1,2,0,2,0
1,1140.8,46,1,6.89,0,2,1,1,2,0,1,3,0,2,1,0,2,0,1,0,0,2,1,0,1,1
0,103.45,30,0,12.48,0,2,0,0,1,1,1,3,4,4,0,0,3,2,2,3,2,1,0,0,1,1
1,1238.17,44,0,26.93,0,1,1,2,2,1,1,0,2,2,3,0,1,0,2,4,0,2,0,0,0,2
0,48.72,47,1,46.47,0,1,1,1,0,1,1,4,1,3,1,3,4,2,1,0,1,4,3,0,0,1
1,1398.4,59,0,33.86,1,1,1,0,0,1,4,4,1,1,2,1,2,0,0,2,0,4,2,0,2,1
1,1675.17,28,0,3.94,0,3,0,3,0,2,2,1,2,4,2,3,3,1,0,3,2,3,0,2,2,1
0,88.07,30,1,192.85,0,4,0,1,2,1,0,0,4,3,4,1,0,1,1,0,2,2,1,0,1,0
1,1534.8,33,0,53.73,0,2,3,1,1,2,3,4,0,2,1,3,3,2,1,4,0,0,1,2,0,2
1,1119.13,43,0,172.86,0,2,1,2,0,3,0,3,0,3,0,0,3,0,0,1,0,3,0,2,1,3
0,43.81,60,2,39.63,0,2,1,1,1,0,1,0,1,2,1,0,1,0,1,2,2,3,3,1,0,1
1,1479.34,30,0,515.81,0,1,1,2,0,0,0,2,0,7,1,1,0,0,1,0,1,1,1,2,0,2
1,1394.15,32,0,8.84,0,2,0,1,2,0,0,2,2,1,1,0,3,0,2,4,1,2,2,0,1,3
0,117.61,63,0,117.57,0,1,2,0,0,0,0,3,1,3,2,1,3,0,2,4,2,2,1,0,2,3
0,21.56,39,0,42.7,0,2,1,0,1,0,3,2,0,1,0,1,2,0,1,0,0,3,1,0,0,3
0,38.53,68,0,160.55,1,0,1,1,0,0,0,1,0,2,4,2,1,3,1,2,0,0,0,1,1,0
1,1600.82,32,1,91.02,0,2,1,0,1,0,3,2,2,7,0,0,2,1,0,2,1,1,1,0,1,3
1,1309.91,23,0,154.29,0,0,3,0,0,1,0,2,1,4,1,1,3,0,2,3,4,0,0,1,1,0
1,1399.36,43,1,65.26,0,1,0,1,1,1,0,4,0,4,2,5,1,1,3,2,1,2,2,0,0,2
0,14.88,35,0,17.39,0,2,1,1,2,1,1,2,5,5,1,0,2,0,0,2,0,3,1,0,2,1
1,1280.41,38,1,1.36,0,0,0,1,1,3,1,1,0,3,1,3,3,0,2,1,1,3,0,0,2,3
1,1210,38,0,52.45,0,3,1,4,1,1,0,1,0,2,3,1,1,0,1,1,0,0,3,0,0,2
1,1629.79,47,0,535.24,0,2,0,1,2,2,0,4,2,1,0,1,1,0,1,3,2,2,1,1,1,5
1,1952.08,33,1,168.21,0,4,2,0,4,1,1,2,0,5,2,1,2,0,1,3,0,2,1,0,2,5
0,29.9,27,0,175.55,0,1,1,3,0,1,0,2,2,7,1,0,1,1,2,2,1,0,0,0,0,2
0,440.31,29,0,149.26,0,1,1,2,1,3,1,2,0,1,0,2,6,2,1,4,2,1,2,2,1,5
0,79.14,46,1,106.99,0,1,0,3,1,1,2,2,0,3,0,2,2,1,0,0,1,0,1,2,0,2
0,12.55,39,1,101.41,0,0,1,0,2,3,2,2,1,2,3,3,0,2,0,1,0,2,1,1,0,3
1,1749.33,37,1,54.37,0,0,3,0,1,1,1,0,0,5,1,1,2,3,0,4,1,3,0,0,1,5
1,1723.7,38,0,319.37,0,2,1,1,1,1,2,1,0,2,3,4,1,1,0,2,1,2,1,3,2,2
0,20.53,41,0,81.08,0,0,2,1,0,2,2,0,0,4,1,1,3,1,0,2,2,3,0,1,1,3
0,110.06,30,0,316.75,0,1,1,2,2,0,1,1,2,2,1,3,2,2,0,2,5,2,1,2,3,4
0,467.3,49,2,260.4,0,2,2,2,2,1,2,3,1,1,2,2,2,0,1,1,1,2,1,0,1,1
1,1323.55,26,1,60.13,0,2,0,3,1,1,0,2,1,6,1,1,2,0,1,1,1,3,0,2,1,1
1,1143.14,34,1,258.03,0,1,0,0,1,1,1,1,2,3,0,1,3,3,2,3,1,2,0,0,0,2
1,1079.1,41,0,25.12,0,2,0,2,0,0,1,1,1,1,1,1,2,0,2,2,1,1,2,1,1,2
1,1610.88,26,2,553.82,0,1,2,2,0,0,1,4,2,2,4,1,2,0,0,2,0,1,1,0,1,2
1,1268.73,48,0,39.98,1,0,2,0,0,0,1,1,3,3,1,0,3,0,1,4,0,4,0,0,2,1
0,9.14,61,0,77.48,0,2,2,0,4,0,1,2,2,1,1,2,4,2,0,2,1,3,1,1,1,0
1,1834.79,27,0,78.7,0,5,0,1,2,1,0,4,0,3,3,1,2,2,3,1,1,2,0,0,3,4
0,29.82,27,0,131.39,0,2,1,1,1,2,3,2,1,2,3,0,5,3,1,2,0,1,1,2,0,4
0,9.61,30,0,121.61,0,2,0,0,3,0,1,1,1,1,3,1,0,1,1,2,0,6,0,0,2,2
0,117.66,53,1,57.83,0,1,2,4,1,0,1,4,1,1,0,1,0,3,0,0,1,1,0,2,1,1
1,1207.55,44,0,16.59,0,0,0,2,1,1,2,1,0,4,2,1,0,0,0,1,0,4,4,1,0,1
1,1596.62,26,1,16.23,1,2,0,2,1,1,1,2,3,3,2,4,4,1,0,5,0,2,0,2,1,2
1,1663.51,36,2,44.68,0,0,0,2,3,3,1,4,1,1,1,1,3,1,0,2,1,0,0,0,0,5
1,973.35,25,0,49.76,0,1,1,0,1,0,0,0,0,4,3,2,0,0,1,2,0,1,1,1,1,1
0,14.3,22,0,69.2,0,2,2,1,0,0,1,2,2,2,0,4,3,1,1,4,1,2,1,4,0,3
0,72.44,22,1,61.68,0,1,1,1,0,2,0,4,2,1,2,0,2,2,1,1,1,4,1,1,2,3
0,59.55,31,0,15.4,0,3,2,2,2,0,1,5,3,6,1,0,4,0,1,1,1,1,1,3,1,2
1,1568.19,34,0,14.71,0,1,1,1,0,0,1,2,2,7,0,2,2,2,1,4,0,2,1,3,2,2
0,21.15,36,1,36.98,0,2,1,0,2,1,0,5,3,2,2,0,0,1,0,1,0,2,2,0,0,4
0,27.79,42,2,34.58,0,0,1,1,2,0,2,3,0,2,1,1,1,1,0,3,2,0,0,1,0,0
1,1883.58,46,1,294.39,1,1,1,3,1,1,0,1,1,5,3,1,2,2,1,1,3,1,1,4,2,2
1,1532.81,34,0,192.69,0,0,1,0,2,1,2,2,1,2,2,1,1,2,2,2,0,2,1,3,2,2
0,173.9,53,1,84.17,0,1,0,1,0,0,1,2,1,3,1,0,2,2,2,0,2,3,2,2,2,1
1,1358.94,41,1,2.63,0,0,0,1,1,1,1,1,2,1,2,2,1,0,3,2,2,2,2,2,1,2
1,1927.75,31,0,270.62,0,0,1,0,2,2,1,4,1,4,0,2,2,1,2,0,1,1,0,2,1,1
1,1365.69,27,1,41.38,0,2,0,0,2,0,1,1,1,2,0,1,5,1,1,0,2,1,3,1,0,3
1,1683.26,24,0,178.74,1,1,1,1,1,0,1,1,0,6,1,2,2,0,1,1,1,3,2,1,2,3
1,1016.75,32,0,33.83,0,1,1,0,0,0,2,3,2,2,0,0,1,0,0,2,0,1,1,1,2,1
0,25.12,40,0,205.14,0,1,2,0,4,2,1,1,2,1,0,2,2,1,0,3,0,2,3,0,2,2
0,46.02,50,0,77.76,0,2,1,1,1,0,2,1,1,3,0,1,2,2,1,2,1,2,2,2,1,2
1,1410.38,31,1,75.26,0,1,1,3,1,0,0,2,1,5,1,0,0,0,2,2,2,1,1,1,1,2
1,1603.53,35,1,283.25,0,1,2,0,2,0,2,2,2,2,1,0,2,0,2,2,1,3,1,0,0,4
1,1170.19,39,0,123.84,0,0,0,0,0,4,0,2,1,4,0,0,1,2,2,0,0,5,1,0,1,3
0,18.68,38,0,12.39,0,0,1,2,0,1,0,4,0,4,1,0,2,0,0,0,0,0,2,0,2,2
0,17.7,40,1,172.34,0,1,0,0,1,0,1,2,0,1,0,2,2,1,1,1,1,3,0,0,0,3
0,18.44,37,0,54.54,0,0,2,0,3,0,2,3,0,2,1,2,1,1,1,4,0,3,1,0,0,3
1,1384.6,32,0,17.36,0,0,4,0,1,1,0,5,0,1,2,1,0,0,1,3,1,0,1,0,0,4
1,1620,36,1,78.02,0,0,2,2,0,1,0,2,2,3,3,2,1,1,1,0,1,0,0,0,1,6
1,1636.61,30,1,60.7,0,1,2,0,2,0,1,1,3,5,1,1,3,1,1,3,1,1,0,1,0,4
0,103.45,20,1,262.81,0,1,0,1,2,2,0,6,1,7,0,1,2,0,2,0,3,3,0,2,0,0
1,1553.45,25,1,33.64,0,4,1,1,1,2,1,1,2,4,0,0,1,2,0,2,1,3,3,1,1,2
0,195.61,32,1,33.89,0,1,4,1,0,0,1,1,2,2,1,0,2,1,0,2,1,1,0,1,1,0
1,1584.46,30,0,100.82,0,1,1,1,1,2,0,3,1,2,0,1,4,1,1,2,1,4,3,1,2,2
0,193.83,32,0,173,0,0,1,1,1,0,2,0,2,2,2,0,2,1,1,7,1,2,0,1,1,3
0,9.4,28,0,111.45,0,1,1,1,1,1,1,1,2,2,0,2,0,1,2,1,0,3,2,0,0,2
0,147.78,64,1,25.91,0,0,2,0,1,1,0,3,2,4,0,2,0,1,1,4,2,0,1,0,0,2
0,88.26,29,0,172.73,0,1,2,0,0,1,0,4,1,3,0,1,1,0,0,2,1,1,3,0,1,1
0,98.95,25,1,232.12,1,3,3,1,0,2,0,2,3,3,5,1,1,1,2,2,0,4,3,0,0,2
0,35.59,37,1,143.05,0,1,1,1,3,2,1,3,1,1,0,2,1,2,1,4,1,0,1,3,2,2
1,1199.82,22,1,36.54,0,0,0,1,0,1,0,0,0,2,0,2,0,3,3,2,0,2,1,1,3,4
0,108.53,37,0,41.14,0,0,0,1,1,2,1,1,0,5,0,1,4,3,1,3,1,4,1,0,0,0
0,41.72,61,0,2.55,0,0,0,1,2,1,4,0,1,6,0,2,3,0,1,2,1,2,0,0,0,2
1,1399.31,34,0,204.02,0,0,0,3,2,0,0,1,2,3,0,2,1,0,0,2,1,1,2,1,1,3
0,63.84,30,0,2.01,1,2,0,1,4,2,1,1,1,4,1,0,3,2,1,2,0,3,2,1,0,3
0,372.86,42,3,128.88,0,1,0,0,2,1,0,2,3,4,1,0,2,2,0,1,0,2,0,0,2,3
1,1106.41,51,0,240.04,0,3,0,0,3,0,1,1,1,2,1,1,2,0,2,2,0,0,0,3,1,2
0,8.24,54,2,92.53,0,1,1,2,0,2,1,3,2,4,2,1,4,1,0,4,2,2,1,0,1,2
0,13.86,50,0,38.66,0,0,2,1,4,4,0,3,1,3,0,1,1,1,0,2,1,2,1,0,1,3
0,374.6,33,0,119.64,0,0,2,2,2,1,1,1,3,2,1,0,1,3,0,2,2,1,0,1,2,0
1,1282.45,24,1,22.95,0,2,0,1,0,2,2,1,1,6,0,2,3,0,0,3,0,1,2,0,2,1
1,1435.27,22,1,39.79,0,0,1,0,0,1,1,4,3,5,1,1,2,1,0,2,1,1,0,2,1,1
1,1486.69,43,0,0.6,0,2,1,0,1,1,1,1,1,3,2,0,4,1,1,1,2,4,2,1,0,2
1,1282,57,0,216.23,0,0,2,1,1,0,0,0,3,0,1,0,2,1,1,2,2,0,1,0,0,3
0,147.88,25,0,339.88,0,2,0,2,2,0,1,2,1,6,0,0,2,2,1,0,1,4,2,2,1,4
1,1423.49,26,0,239.16,1,3,1,0,0,2,2,3,1,4,0,1,1,1,0,1,0,2,0,0,0,1
0,163.53,50,0,281.08,0,3,2,1,1,3,0,1,2,3,0,0,3,1,1,1,0,2,0,4,2,4
1,1509.64,23,0,339.71,0,0,1,2,1,2,1,2,2,0,0,0,3,0,2,2,1,3,1,1,2,1
0,180.07,43,1,373.11,0,0,2,2,3,0,3,3,1,0,1,1,4,0,0,1,0,1,0,1,1,0
0,36.29,39,0,121.88,0,2,4,0,0,1,3,5,2,3,3,0,3,1,1,1,0,0,2,1,2,0
0,156.05,39,0,3.73,0,0,2,0,2,1,1,3,1,1,0,1,1,3,1,4,2,0,2,3,0,4
1,1613.83,59,0,22.56,1,0,3,2,1,2,1,3,1,3,1,1,3,1,0,1,1,2,3,0,2,0
0,126.35,38,0,175.18,1,1,0,0,0,1,1,2,0,6,0,1,2,3,1,2,0,2,0,0,1,5
0,24.98,34,0,9.37,1,1,1,0,2,2,2,1,1,4,1,0,0,0,2,2,1,0,0,1,0,6
0,28.35,42,1,34.36,0,2,1,0,1,1,2,1,1,2,0,2,1,0,1,3,0,2,1,1,2,3
1,1756.9,23,1,2.53,0,3,1,1,0,0,1,3,0,5,2,1,3,2,1,2,4,0,0,0,2,2
1,1003.47,35,0,103.28,0,0,0,0,0,1,1,2,2,3,1,2,0,2,3,1,1,1,0,0,1,1
1,1690.67,45,0,118.4,0,0,1,4,0,3,2,2,2,6,0,2,0,1,1,3,0,0,1,0,3,1
1,1184.89,43,0,75.11,0,1,1,0,0,1,2,2,3,4,0,3,0,1,1,5,1,1,1,1,1,0
0,365.35,26,2,320.56,0,2,1,0,0,1,0,1,2,3,0,0,2,3,2,3,0,2,1,1,2,4
1,1610.34,26,0,145.67,0,2,3,1,1,0,2,3,2,1,1,3,4,1,2,1,1,1,0,2,1,1
1,1650.34,44,1,14.83,0,2,3,3,1,1,0,6,1,0,1,0,3,0,0,1,2,1,1,2,2,2
1,1488.32,25,0,11.07,0,0,0,2,3,1,2,3,0,1,1,0,3,1,4,2,1,0,0,1,0,4
1,1156.83,21,0,74.22,0,0,2,1,1,1,1,4,0,2,0,1,3,0,3,3,0,2,0,2,1,0
1,934.82,33,1,121.74,0,0,0,0,0,4,1,0,0,4,1,1,2,2,3,3,0,2,0,2,2,0
0,13.88,70,0,16.26,0,1,1,1,0,3,1,1,1,1,1,3,3,1,2,4,0,1,1,1,4,3
0,20.36,47,1,33.76,0,1,1,0,1,0,1,1,0,2,3,1,2,2,1,1,2,2,1,5,2,4
1,1558.84,26,0,122.74,0,1,0,1,1,0,0,2,1,8,1,0,3,0,2,2,1,3,1,3,1,1
0,15.91,41,0,59.08,1,0,2,1,0,0,0,1,1,4,2,1,4,1,1,2,2,3,2,0,1,1
0,75.71,32,0,14.72,0,2,1,1,0,2,1,1,0,1,0,3,3,0,1,2,1,1,2,2,2,2
0,12.85,28,0,77.41,0,1,1,0,1,2,2,3,0,2,0,0,1,2,1,0,0,2,1,2,0,2
0,119.24,41,1,28.25,1,0,2,2,0,2,0,1,3,1,1,0,4,1,1,1,0,3,1,2,1,2
0,48.92,31,0,95.65,0,0,1,3,3,0,0,4,1,5,2,1,2,2,2,2,1,2,2,2,1,1
1,1626.6,49,0,19.27,0,1,0,1,2,0,0,3,1,2,0,2,0,2,2,1,1,3,3,1,2,4
0,221.77,37,1,15.65,0,2,0,0,1,1,0,3,0,3,2,0,1,1,0,0,1,6,1,1,1,2
0,11.86,29,1,183.69,0,4,0,3,0,3,3,2,3,3,0,1,1,0,0,2,3,3,5,2,0,2
1,1904.09,52,1,240.83,0,1,2,1,5,1,1,3,2,3,1,3,1,1,1,2,2,1,0,0,3,1
0,83.78,23,1,49.46,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,0,1,0,1,2,1
1,1385.36,28,0,114.08,0,1,1,0,0,3,1,4,0,3,0,1,0,0,3,2,1,0,1,1,1,4
1,1475.24,27,1,22.45,0,1,2,1,0,0,0,0,2,4,2,3,1,3,1,2,1,1,1,0,1,3
0,88.77,42,1,163.8,0,1,0,1,0,0,2,2,0,4,3,2,2,0,1,4,0,4,0,0,1,0
1,996.54,30,0,144.37,0,1,0,0,1,1,0,5,3,3,0,0,1,0,0,2,0,1,0,0,1,1
1,957.17,28,0,18.69,0,0,0,1,2,0,2,2,0,2,0,0,1,0,1,2,0,0,1,1,1,2
1,1076.47,27,0,110.31,0,2,1,1,1,0,1,2,0,1,0,2,6,1,1,1,0,0,1,1,1,2
0,87.88,38,1,147.37,0,6,1,1,0,0,2,4,1,5,1,0,2,1,0,1,1,4,0,2,0,3
0,32.95,20,0,98.57,1,0,2,1,2,1,0,2,0,4,1,1,1,1,2,1,1,5,1,0,0,5
0,97.25,51,0,39.07,0,2,1,0,0,1,1,1,2,2,3,1,3,0,2,3,2,1,2,1,2,3
1,1351.5,53,0,0.96,3,0,1,2,0,1,1,1,0,2,2,2,2,2,1,4,0,0,1,0,0,4
0,9.1,25,0,18.97,0,2,0,1,0,0,1,1,0,2,0,1,4,2,1,6,1,2,1,1,2,1
0,243.73,34,1,104.2,0,0,0,0,2,1,1,5,2,3,0,1,3,0,1,0,3,3,2,3,2,3
0,12.44,22,0,1.12,0,2,2,0,0,0,2,2,0,0,0,3,2,1,2,1,3,2,1,0,1,0
0,50.77,46,0,2.74,0,2,2,1,1,4,1,2,0,5,2,0,0,1,1,3,2,1,1,1,0,2
1,2461.56,34,1,42185.14,0,1,0,3,2,1,1,0,1,1,0,1,0,2,2,2,0,2,1,5,2,1
1,1627.14,41,0,15.39,1,1,1,4,1,6,0,4,2,3,1,1,1,0,0,2,1,1,0,1,2,1
0,16.58,36,0,193.88,0,0,2,0,0,0,1,0,2,4,1,3,3,1,2,3,1,3,0,1,0,1
0,91.11,28,0,17.84,0,2,2,0,0,0,2,3,0,6,1,2,1,2,4,1,1,1,0,3,0,1
0,59.57,28,0,119.67,0,1,0,0,1,0,0,0,2,4,0,0,1,2,0,4,1,4,0,0,0,4
1,1112.48,29,0,2.75,0,2,0,0,0,0,1,1,1,5,0,1,2,1,1,0,1,1,1,3,1,2
1,907.89,48,0,13.55,0,0,1,1,1,1,0,2,3,0,0,1,1,1,1,1,0,0,1,0,1,1
1,1352.44,27,0,132.81,0,1,1,1,1,3,1,3,1,7,1,2,2,2,1,1,0,1,0,1,0,1
0,74.99,48,0,141.97,0,0,1,2,1,0,1,0,1,3,1,2,0,0,1,1,1,0,0,0,1,1
1,999.69,49,0,24.67,0,2,0,0,1,0,0,2,2,2,1,0,2,0,1,1,2,4,0,0,0,1
1,1632.52,23,0,74.97,0,1,2,1,2,1,0,5,0,2,1,0,3,3,0,1,2,2,1,2,1,2
1,1969.89,34,0,307.6,0,0,2,1,1,1,1,2,1,3,1,1,0,3,2,1,2,5,1,1,1,2
1,1451.3,36,0,22.73,0,2,0,2,1,4,1,3,1,2,0,1,2,1,2,3,2,2,3,0,1,1
0,7.07,28,1,18.45,0,3,1,1,1,3,2,1,0,0,2,0,3,2,1,1,1,2,0,1,2,5
1,1465.31,21,0,47.32,0,2,2,3,1,2,1,2,2,3,1,0,1,0,1,3,1,1,0,1,0,3
0,73.84,44,0,84.27,0,1,0,0,1,0,1,1,0,1,2,1,2,0,1,2,1,6,1,0,0,1
1,1329.42,36,1,214.88,1,2,1,2,0,1,1,3,0,5,3,2,3,1,0,0,0,2,0,1,1,1
1,1576.4,38,0,118.53,0,2,2,1,0,1,1,2,2,1,5,0,2,0,1,3,1,0,3,0,2,2
0,89.01,58,0,6.51,0,1,0,1,0,1,1,1,2,3,0,1,4,3,3,1,1,1,0,1,0,1
0,3.75,37,1,36.39,0,3,0,2,1,1,0,4,0,3,2,0,3,1,0,1,1,1,1,2,1,1
0,255.56,39,1,49.4,0,1,3,0,1,2,2,0,3,2,0,0,3,4,0,2,0,2,1,1,2,3
0,294.34,56,0,66.81,1,1,1,2,0,0,2,2,1,3,0,1,2,1,2,1,1,1,0,0,1,4
0,1.38,44,1,61.4,0,1,1,1,2,1,2,1,0,2,0,4,2,1,1,2,0,3,1,0,3,2
0,20.36,52,1,26.33,0,1,2,1,2,1,1,3,3,1,1,2,3,1,2,5,1,2,0,2,1,2
0,53.17,51,1,176.61,0,3,0,0,1,2,3,1,0,6,3,4,5,0,2,0,1,0,4,1,0,1
1,1671.7,36,0,116.74,0,0,3,1,3,2,3,1,1,3,0,0,2,0,1,2,2,0,2,1,0,2
0,58.95,43,0,199.61,2,1,1,1,1,1,2,4,0,4,1,0,0,0,0,3,0,3,2,2,0,1
0,7.48,26,1,19.01,0,2,2,1,0,3,0,5,1,3,1,1,1,1,3,0,0,1,1,1,0,2
1,1025.07,33,0,35.82,0,0,0,0,1,1,0,3,2,2,2,0,3,0,0,3,0,2,1,1,2,0
1,1463.86,61,0,232.67,0,3,1,0,2,1,1,1,1,2,2,2,1,0,1,4,4,2,1,1,0,2
0,174.4,64,1,36.15,0,1,3,2,1,0,1,2,1,5,1,2,1,1,3,3,0,3,1,2,1,2
1,2073.49,50,1,5.3,0,3,4,0,2,1,1,0,1,4,1,3,0,4,0,1,1,3,0,1,2,5
0,130.44,36,0,7.55,0,1,1,0,1,1,0,1,2,3,3,4,1,0,2,0,0,1,0,2,0,1
0,10.13,50,0,28.31,0,0,3,1,1,0,0,2,2,1,3,1,2,1,1,0,0,2,1,0,1,1
1,1576.81,25,0,198.4,0,0,3,0,1,0,2,2,1,2,1,0,4,1,0,5,2,2,0,0,1,3
1,2091.8,73,0,78.43,0,2,3,2,2,1,3,3,1,8,2,1,0,1,4,4,1,2,2,1,1,0
0,171.88,38,1,23.33,1,0,2,2,1,0,3,3,1,3,2,0,1,1,0,4,1,4,0,2,0,2
1,1949.58,29,1,135.42,0,1,1,1,2,1,3,2,1,1,1,0,2,1,1,2,1,3,0,1,2,2
1,70755.26,28,0,43878.9,0,1,2,2,0,1,1,0,1,3,0,1,1,1,0,3,1,5,1,0,1,1
1,1259.7,44,0,35.17,2,0,0,1,1,1,0,0,1,3,2,3,3,2,3,2,1,1,0,2,1,1
0,27.32,42,0,7.38,0,1,0,3,0,0,1,2,3,1,0,2,2,0,2,0,0,4,5,1,0,1
1,1529.5,47,0,122.13,0,1,0,1,0,1,0,3,0,2,3,1,3,1,2,2,2,5,1,0,3,1
1,1744.78,41,0,301.22,0,1,1,0,1,2,0,0,1,2,1,1,3,3,0,1,4,2,2,2,1,2
1,1487.66,56,1,77.86,0,1,1,0,2,0,0,0,2,2,2,1,2,2,3,3,1,2,3,2,1,2
1,1073.84,35,0,95.85,0,1,0,3,1,1,0,0,0,4,1,0,5,0,1,3,0,1,1,1,0,1
1,1285.41,34,0,273.2,0,1,2,1,1,0,1,1,1,4,0,1,0,2,2,3,1,0,1,1,0,1
1,1346.16,45,0,180.2,0,0,2,2,0,1,1,1,2,4,0,0,4,1,2,1,0,1,0,1,2,2
0,11.73,46,3,130.59,0,1,0,1,2,0,1,2,1,2,0,1,0,0,1,1,1,1,2,1,4,4
0,34.88,38,1,63.06,0,1,1,1,2,0,0,3,0,1,0,0,2,1,0,3,0,2,2,0,5,2
1,12319.18,45,1,25350.8,0,1,0,2,3,0,0,2,2,0,1,1,4,2,1,1,1,3,0,1,2,0
0,20.32,40,1,5.73,1,1,1,1,0,1,1,2,0,2,2,0,4,0,0,3,0,1,0,1,0,3
1,1183.21,35,1,45.95,0,1,0,2,1,2,0,4,2,2,0,0,1,1,0,1,0,4,1,1,1,2
0,109.54,23,0,139.22,0,1,0,0,0,2,1,3,2,3,1,1,2,0,1,1,0,2,2,0,1,5
1,1288,40,0,168.68,0,1,2,2,0,0,0,3,1,3,0,1,4,1,0,2,1,0,0,0,0,3
0,36.1,33,1,38.31,1,0,2,0,2,0,0,4,2,4,2,0,0,1,2,1,0,4,1,1,3,2
1,1391.23,34,0,33.6,0,0,1,0,1,1,2,1,0,1,2,0,5,2,0,0,1,8,0,1,2,1
1,1244.49,29,1,16.2,0,0,3,0,1,3,0,2,0,1,1,2,0,0,1,3,1,4,1,0,2,2
0,73.36,32,1,78.54,0,1,4,2,0,3,4,0,0,4,1,1,2,2,0,2,0,2,4,2,1,2
